,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
5883,Logistic Regression,80.25139043,79.66511868,86.17647059,82.65595026,"['age', 'sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'ca']"
5884,Logistic Regression,77.24768261,77.33804345,83.08823529,79.87497695,"['age', 'sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'thal']"
5885,Logistic Regression,79.53874676,80.20198388,84.85294118,81.74485942,"['age', 'sex', 'cp', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope']"
5886,Logistic Regression,80.79681127,80.37047748,87.83088235,83.47489586,"['age', 'sex', 'cp', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca']"
5887,Logistic Regression,82.15239155,83.31977281,86.02941176,83.90396057,"['age', 'sex', 'cp', 'chol', 'restecg', 'thalach', 'oldpeak', 'thal']"
5888,Logistic Regression,80.47497219,79.80279129,86.61764706,82.92633455,"['age', 'sex', 'cp', 'chol', 'restecg', 'thalach', 'slope', 'ca']"
5889,Logistic Regression,79.13941416,82.2126333,80.47794118,80.58608777,"['age', 'sex', 'cp', 'chol', 'restecg', 'thalach', 'slope', 'thal']"
5890,Logistic Regression,80.495736,80.58651531,85.44117647,82.76323254,"['age', 'sex', 'cp', 'chol', 'restecg', 'thalach', 'ca', 'thal']"
5891,Logistic Regression,79.57248795,81.51662716,81.28676471,81.09623363,"['age', 'sex', 'cp', 'chol', 'restecg', 'exang', 'oldpeak', 'slope']"
5892,Logistic Regression,81.18613274,80.97631841,86.72794118,83.49231182,"['age', 'sex', 'cp', 'chol', 'restecg', 'exang', 'oldpeak', 'ca']"
5893,Logistic Regression,81.52873563,82.17098506,84.92647059,83.24695284,"['age', 'sex', 'cp', 'chol', 'restecg', 'exang', 'oldpeak', 'thal']"
5894,Logistic Regression,79.21764924,79.48957565,84.26470588,81.58166825,"['age', 'sex', 'cp', 'chol', 'restecg', 'exang', 'slope', 'ca']"
5895,Logistic Regression,79.87356322,81.34829721,82.42647059,81.72116325,"['age', 'sex', 'cp', 'chol', 'restecg', 'exang', 'slope', 'thal']"
5896,Logistic Regression,79.53021876,81.283544,83.60294118,81.98607899,"['age', 'sex', 'cp', 'chol', 'restecg', 'exang', 'ca', 'thal']"
5897,Logistic Regression,80.79681127,82.21242973,84.19117647,82.79857233,"['age', 'sex', 'cp', 'chol', 'restecg', 'oldpeak', 'slope', 'ca']"
5898,Logistic Regression,81.17389692,83.36311646,83.05147059,82.77145674,"['age', 'sex', 'cp', 'chol', 'restecg', 'oldpeak', 'slope', 'thal']"
5899,Logistic Regression,81.14238042,82.79479458,84.85294118,83.41304726,"['age', 'sex', 'cp', 'chol', 'restecg', 'oldpeak', 'ca', 'thal']"
5900,Logistic Regression,82.16611049,83.15140011,86.02941176,84.23731789,"['age', 'sex', 'cp', 'chol', 'restecg', 'slope', 'ca', 'thal']"
5901,Logistic Regression,80.22840193,81.36994949,84.30147059,82.23787279,"['age', 'sex', 'cp', 'chol', 'thalach', 'exang', 'oldpeak', 'slope']"
5902,Logistic Regression,83.4979607,82.85935706,89.15441176,85.59476231,"['age', 'sex', 'cp', 'chol', 'thalach', 'exang', 'oldpeak', 'ca']"
5903,Logistic Regression,81.86355209,82.12043211,86.06617647,83.82256863,"['age', 'sex', 'cp', 'chol', 'thalach', 'exang', 'oldpeak', 'thal']"
5904,Logistic Regression,81.54171301,81.88295494,86.06617647,83.6765562,"['age', 'sex', 'cp', 'chol', 'thalach', 'exang', 'slope', 'ca']"
5905,Logistic Regression,81.5524657,81.33972185,86.65441176,83.71081414,"['age', 'sex', 'cp', 'chol', 'thalach', 'exang', 'slope', 'thal']"
5906,Logistic Regression,80.90730441,81.44632651,85.51470588,83.08646813,"['age', 'sex', 'cp', 'chol', 'thalach', 'exang', 'ca', 'thal']"
5907,Logistic Regression,82.47497219,82.10996992,87.83088235,84.53990688,"['age', 'sex', 'cp', 'chol', 'thalach', 'oldpeak', 'slope', 'ca']"
5908,Logistic Regression,82.14163886,83.37124339,86.02941176,83.88279301,"['age', 'sex', 'cp', 'chol', 'thalach', 'oldpeak', 'slope', 'thal']"
5909,Logistic Regression,84.47719689,84.55704491,89.08088235,86.38570792,"['age', 'sex', 'cp', 'chol', 'thalach', 'oldpeak', 'ca', 'thal']"
5910,Logistic Regression,83.16536893,83.23133815,87.86764706,85.0235847,"['age', 'sex', 'cp', 'chol', 'thalach', 'slope', 'ca', 'thal']"
5911,Logistic Regression,82.17463849,82.60238454,86.06617647,83.99752911,"['age', 'sex', 'cp', 'chol', 'exang', 'oldpeak', 'slope', 'ca']"
5912,Logistic Regression,80.89581016,83.11674029,81.83823529,82.31507776,"['age', 'sex', 'cp', 'chol', 'exang', 'oldpeak', 'slope', 'thal']"
5913,Logistic Regression,81.81979978,82.18338361,87.27941176,84.20695357,"['age', 'sex', 'cp', 'chol', 'exang', 'oldpeak', 'ca', 'thal']"
5914,Logistic Regression,80.88579904,82.34801967,84.26470588,82.90568177,"['age', 'sex', 'cp', 'chol', 'exang', 'slope', 'ca', 'thal']"
5915,Logistic Regression,81.49721913,81.7473914,86.61764706,83.67666299,"['age', 'sex', 'cp', 'chol', 'oldpeak', 'slope', 'ca', 'thal']"
5916,Logistic Regression,80.52799407,80.95550038,84.96323529,82.57739581,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak']"
5917,Logistic Regression,77.90433815,79.4554155,80.58823529,79.90383784,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'slope']"
5918,Logistic Regression,78.50574713,78.02201582,84.85294118,81.20121497,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'ca']"
5919,Logistic Regression,77.85910271,77.00388225,84.81617647,80.56482054,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'thal']"
5920,Logistic Regression,80.13941416,80.66498407,84.81617647,82.146698,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope']"
5921,Logistic Regression,82.14238042,81.6969697,87.86764706,84.44301223,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca']"
5922,Logistic Regression,82.18539118,82.98479041,86.06617647,84.10630436,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'thal']"
5923,Logistic Regression,79.13014461,79.1897882,84.77941176,81.69487246,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'slope', 'ca']"
5924,Logistic Regression,79.16240267,81.04281773,81.72794118,81.15095859,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'slope', 'thal']"
5925,Logistic Regression,80.47423063,81.07682866,84.81617647,82.68069327,"['age', 'sex', 'cp', 'fbs', 'restecg', 'thalach', 'ca', 'thal']"
5926,Logistic Regression,79.57248795,81.51662716,81.28676471,81.09623363,"['age', 'sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope']"
5927,Logistic Regression,81.18613274,80.97631841,86.72794118,83.49231182,"['age', 'sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca']"
5928,Logistic Regression,81.25064887,82.14215686,84.92647059,83.08776643,"['age', 'sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal']"
5929,Logistic Regression,78.86206897,79.34415082,83.63970588,81.18768573,"['age', 'sex', 'cp', 'fbs', 'restecg', 'exang', 'slope', 'ca']"
5930,Logistic Regression,80.18464961,81.74780702,82.38970588,81.92521994,"['age', 'sex', 'cp', 'fbs', 'restecg', 'exang', 'slope', 'thal']"
5931,Logistic Regression,78.89581016,80.99106034,82.46323529,81.28760292,"['age', 'sex', 'cp', 'fbs', 'restecg', 'exang', 'ca', 'thal']"
5932,Logistic Regression,81.11939192,82.54670905,84.19117647,83.0275536,"['age', 'sex', 'cp', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca']"
5933,Logistic Regression,81.51872451,83.1328533,84.26470588,83.22934444,"['age', 'sex', 'cp', 'fbs', 'restecg', 'oldpeak', 'slope', 'thal']"
5934,Logistic Regression,81.46496107,82.53185169,86.02941176,83.85078599,"['age', 'sex', 'cp', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal']"
5935,Logistic Regression,82.16611049,83.15140011,86.02941176,84.23731789,"['age', 'sex', 'cp', 'fbs', 'restecg', 'slope', 'ca', 'thal']"
5936,Logistic Regression,80.51798294,80.36737678,85.47794118,82.5710442,"['age', 'sex', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope']"
5937,Logistic Regression,81.53021876,81.31164587,86.72794118,83.76193827,"['age', 'sex', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca']"
5938,Logistic Regression,83.84278828,83.10373974,89.08088235,85.84126984,"['age', 'sex', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'thal']"
5939,Logistic Regression,81.53021876,81.12659099,86.69117647,83.7262117,"['age', 'sex', 'cp', 'fbs', 'thalach', 'exang', 'slope', 'ca']"
5940,Logistic Regression,82.18613274,82.81602904,86.02941176,84.15187835,"['age', 'sex', 'cp', 'fbs', 'thalach', 'exang', 'slope', 'thal']"
5941,Logistic Regression,81.23062662,81.16961521,86.69117647,83.57290312,"['age', 'sex', 'cp', 'fbs', 'thalach', 'exang', 'ca', 'thal']"
5942,Logistic Regression,82.7982944,82.25820038,88.45588235,84.95123067,"['age', 'sex', 'cp', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca']"
5943,Logistic Regression,82.81979978,82.97286958,87.24264706,84.74432898,"['age', 'sex', 'cp', 'fbs', 'thalach', 'oldpeak', 'slope', 'thal']"
5944,Logistic Regression,83.47645532,83.24714333,89.08088235,85.65057494,"['age', 'sex', 'cp', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal']"
5945,Logistic Regression,82.48869114,82.11855005,87.83088235,84.65774557,"['age', 'sex', 'cp', 'fbs', 'thalach', 'slope', 'ca', 'thal']"
5946,Logistic Regression,80.86206897,80.96798368,85.47794118,82.94797739,"['age', 'sex', 'cp', 'fbs', 'exang', 'oldpeak', 'slope', 'ca']"
5947,Logistic Regression,80.22914349,81.79870869,82.46323529,81.93562143,"['age', 'sex', 'cp', 'fbs', 'exang', 'oldpeak', 'slope', 'thal']"
5948,Logistic Regression,81.17463849,81.5346908,86.69117647,83.65936092,"['age', 'sex', 'cp', 'fbs', 'exang', 'oldpeak', 'ca', 'thal']"
5949,Logistic Regression,80.54097145,81.63373396,84.26470588,82.6068312,"['age', 'sex', 'cp', 'fbs', 'exang', 'slope', 'ca', 'thal']"
5950,Logistic Regression,81.49721913,81.7473914,86.61764706,83.67666299,"['age', 'sex', 'cp', 'fbs', 'oldpeak', 'slope', 'ca', 'thal']"
5951,Logistic Regression,81.19614386,81.86439876,85.47794118,83.1724049,"['age', 'sex', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
5952,Logistic Regression,83.48720801,81.96087031,89.74264706,85.56605976,"['age', 'sex', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
5953,Logistic Regression,82.5524657,82.77909234,86.72794118,84.52966641,"['age', 'sex', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
5954,Logistic Regression,78.20615499,78.42059192,83.67647059,80.79987876,"['age', 'sex', 'cp', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
5955,Logistic Regression,80.56247683,82.10352474,83.05147059,82.37908598,"['age', 'sex', 'cp', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
5956,Logistic Regression,80.85205784,81.19039019,86.06617647,83.32056487,"['age', 'sex', 'cp', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
5957,Logistic Regression,81.4642195,81.44241788,86.61764706,83.70084161,"['age', 'sex', 'cp', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
5958,Logistic Regression,82.81979978,82.65895981,87.86764706,84.86922013,"['age', 'sex', 'cp', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
5959,Logistic Regression,83.78754171,83.52173913,89.08088235,85.92443007,"['age', 'sex', 'cp', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
5960,Logistic Regression,81.80978865,81.9004128,86.65441176,83.99398396,"['age', 'sex', 'cp', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
5961,Logistic Regression,80.86281053,81.00584795,85.47794118,83.01030478,"['age', 'sex', 'cp', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
5962,Logistic Regression,80.22840193,81.81722689,83.05147059,81.99951135,"['age', 'sex', 'cp', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
5963,Logistic Regression,81.54097145,82.26066521,86.10294118,83.79826369,"['age', 'sex', 'cp', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
5964,Logistic Regression,79.85279941,80.55962098,84.85294118,82.2915791,"['age', 'sex', 'cp', 'restecg', 'exang', 'slope', 'ca', 'thal']"
5965,Logistic Regression,82.15387468,82.66574525,87.24264706,84.53856059,"['age', 'sex', 'cp', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
5966,Logistic Regression,81.16240267,80.27516708,87.31617647,83.52092323,"['age', 'sex', 'cp', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
5967,Logistic Regression,84.49870226,84.81353506,87.86764706,86.17754223,"['age', 'sex', 'cp', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
5968,Logistic Regression,83.8320356,82.97465142,89.74264706,85.91321826,"['age', 'sex', 'cp', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
5969,Logistic Regression,82.82054134,82.48826612,88.49264706,85.02706121,"['age', 'sex', 'cp', 'thalach', 'exang', 'slope', 'ca', 'thal']"
5970,Logistic Regression,83.82128291,83.09935351,89.70588235,85.97412873,"['age', 'sex', 'cp', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
5971,Logistic Regression,83.52020764,83.0199887,88.52941176,85.45228517,"['age', 'sex', 'cp', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
