,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
6515,Naive Bayes,80.14942529,85.57783883,70.87912088,76.42277635,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'ca']"
6516,Naive Bayes,80.86206897,79.83999334,78.95604396,79.20326162,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'thal']"
6517,Naive Bayes,75.7816092,76.90991035,69.23076923,72.13461652,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak']"
6518,Naive Bayes,74.4137931,74.1798618,68.62637363,70.97849976,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'slope']"
6519,Naive Bayes,77.8045977,78.82188645,73.13186813,74.83882784,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'ca']"
6520,Naive Bayes,78.82758621,76.7254902,78.95604396,77.4291276,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'thal']"
6521,Naive Bayes,74.75862069,78.23708971,66.42857143,69.92959061,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope']"
6522,Naive Bayes,80.1954023,85.98489746,70.21978022,75.80165354,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca']"
6523,Naive Bayes,78.54022989,77.62225275,75.43956044,76.13094442,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'thal']"
6524,Naive Bayes,78.8045977,82.19566545,71.7032967,75.55406831,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'slope', 'ca']"
6525,Naive Bayes,79.81609195,78.93132603,78.24175824,78.20757021,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'slope', 'thal']"
6526,Naive Bayes,78.82758621,78.75949786,75.38461538,76.45879372,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'ca', 'thal']"
6527,Naive Bayes,77.8045977,79.04200701,72.25274725,74.79884945,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak']"
6528,Naive Bayes,76.08045977,77.85491633,69.28571429,72.6239665,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'slope']"
6529,Naive Bayes,80.83908046,81.69097569,76.75824176,78.63781418,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'ca']"
6530,Naive Bayes,81.2183908,79.96657509,80.43956044,80.02324393,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'thal']"
6531,Naive Bayes,74.4137931,77.73004773,66.31868132,70.12097022,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope']"
6532,Naive Bayes,81.14942529,87.03968254,71.42857143,77.3254574,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca']"
6533,Naive Bayes,82.22988506,81.71932234,80.43956044,80.82165242,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'thal']"
6534,Naive Bayes,80.16091954,84.65659341,72.36263736,76.89522716,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'slope', 'ca']"
6535,Naive Bayes,81.17241379,79.36584984,81.0989011,79.90766886,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'slope', 'thal']"
6536,Naive Bayes,82.2183908,81.50570998,80.43956044,80.68104542,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'ca', 'thal']"
6537,Naive Bayes,76.79310345,76.19673709,73.07692308,74.1810724,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'slope']"
6538,Naive Bayes,80.17241379,81.39288489,74.50549451,77.32330209,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'ca']"
