,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
4266,Decision Tree,74.88209121,80.33989278,75.22058824,76.41530337,"['age', 'sex', 'trestbps', 'chol', 'oldpeak', 'slope', 'ca']"
4267,Decision Tree,73.99110122,78.24506213,72.90441176,75.07948556,"['age', 'sex', 'trestbps', 'chol', 'oldpeak', 'slope', 'thal']"
4268,Decision Tree,74.62550983,78.34794656,75.29411765,75.67133118,"['age', 'sex', 'trestbps', 'chol', 'oldpeak', 'ca', 'thal']"
4269,Decision Tree,75.5925102,78.14264073,78.19852941,77.3199124,"['age', 'sex', 'trestbps', 'chol', 'slope', 'ca', 'thal']"
4270,Decision Tree,73.69002595,75.9027892,77.02205882,76.1356235,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang']"
4271,Decision Tree,72.00037078,72.7317916,77.61029412,74.82076867,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak']"
4272,Decision Tree,69.95365221,74.41625042,70.95588235,71.74047993,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope']"
4273,Decision Tree,64.89543938,69.85832842,63.45588235,65.65975387,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'ca']"
4274,Decision Tree,74.87059696,77.12403038,77.53676471,76.93425518,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'thal']"
4275,Decision Tree,70.31071561,70.96814477,78.93382353,74.17932068,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak']"
4276,Decision Tree,75.93585465,79.11877828,75.80882353,77.31591375,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'exang', 'slope']"
4277,Decision Tree,75.98034854,79.58538976,75.80882353,77.42251112,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'exang', 'ca']"
4278,Decision Tree,73.91360771,76.1015529,77.05882353,76.2796577,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'exang', 'thal']"
4279,Decision Tree,67.65183537,73.48439306,66.13970588,69.1186335,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'slope']"
4280,Decision Tree,74.23618836,78.44989361,78.23529412,77.21255514,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'ca']"
4281,Decision Tree,74.99258435,78.55870682,75.33088235,76.50690401,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'thal']"
4282,Decision Tree,76.14942529,79.1660792,78.78676471,78.31868804,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'slope', 'ca']"
4283,Decision Tree,72.94660734,78.38170653,69.74264706,73.5927283,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'slope', 'thal']"
4284,Decision Tree,74.25991843,77.92466821,77.61029412,76.32870419,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'ca', 'thal']"
4285,Decision Tree,73.02335929,72.40091316,81.94852941,76.71632543,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak']"
4286,Decision Tree,73.69002595,75.87041578,77.02205882,76.03274922,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'slope']"
4287,Decision Tree,70.86540601,74.31128733,72.02205882,72.20572012,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'ca']"
4288,Decision Tree,73.63403782,75.73399279,78.78676471,76.54168692,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'thal']"
4289,Decision Tree,71.67779014,72.56839291,77.02205882,74.45102077,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope']"
4290,Decision Tree,71.84612532,76.61440368,73.82352941,74.27336828,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'ca']"
4291,Decision Tree,73.90137189,75.82967832,76.47058824,75.71923179,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'thal']"
4292,Decision Tree,69.53207267,76.43059765,64.77941176,69.33158263,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'slope', 'ca']"
4293,Decision Tree,75.24694105,79.11920072,75.22058824,76.64722052,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'slope', 'thal']"
4294,Decision Tree,74.58175751,74.9379336,81.17647059,77.39878027,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'ca', 'thal']"
4295,Decision Tree,71.621802,70.63418015,81.83823529,75.63964789,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope']"
4296,Decision Tree,76.20467186,77.77937491,81.17647059,78.98482854,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'oldpeak', 'ca']"
4297,Decision Tree,72.99035966,76.20939604,74.04411765,74.60284033,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'oldpeak', 'thal']"
4298,Decision Tree,79.57248795,83.52029915,78.30882353,80.55829678,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'slope', 'ca']"
4299,Decision Tree,74.60326288,75.96810654,78.23529412,76.74884431,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'slope', 'thal']"
4300,Decision Tree,76.91731554,80.28443211,78.30882353,78.08395557,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'ca', 'thal']"
4301,Decision Tree,74.53726363,79.5884308,75.80882353,76.43454951,"['age', 'sex', 'trestbps', 'fbs', 'oldpeak', 'slope', 'ca']"
4302,Decision Tree,74.6807564,78.12138189,74.74264706,76.03073189,"['age', 'sex', 'trestbps', 'fbs', 'oldpeak', 'slope', 'thal']"
4303,Decision Tree,75.27067112,78.62766684,76.47058824,76.57609308,"['age', 'sex', 'trestbps', 'fbs', 'oldpeak', 'ca', 'thal']"
4304,Decision Tree,76.88283278,80.28838971,77.61029412,77.98657907,"['age', 'sex', 'trestbps', 'fbs', 'slope', 'ca', 'thal']"
4305,Decision Tree,73.02335929,72.40091316,81.94852941,76.71632543,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak']"
4306,Decision Tree,73.70077864,75.82220312,77.05882353,76.1260295,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'slope']"
4307,Decision Tree,70.86540601,72.977954,74.375,73.13693706,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'ca']"
4308,Decision Tree,71.32220986,73.02564103,78.16176471,74.84496097,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'thal']"
4309,Decision Tree,71.67779014,72.56839291,77.02205882,74.45102077,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope']"
4310,Decision Tree,70.55580274,75.48940368,72.64705882,73.04923035,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'ca']"
4311,Decision Tree,72.90137189,75.09845302,75.84558824,75.00398213,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'thal']"
