,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
2135,KNN,68.08490915832405,70.41475681181564,71.61764705882354,70.70582674757247,"['trestbps', 'restecg', 'thalach', 'slope', 'thal']"
2136,KNN,68.39673711531331,70.54621848739495,72.20588235294117,71.09083905208942,"['trestbps', 'restecg', 'thalach', 'ca', 'thal']"
2137,KNN,67.31850203930294,67.50796331291686,77.09558823529412,71.42367962630586,"['trestbps', 'restecg', 'exang', 'oldpeak', 'slope']"
2138,KNN,69.04189840563589,69.84475772765246,77.09558823529412,72.3837928385142,"['trestbps', 'restecg', 'exang', 'oldpeak', 'ca']"
2139,KNN,66.69410456062292,66.75273192280864,77.72058823529412,71.27319508263248,"['trestbps', 'restecg', 'exang', 'oldpeak', 'thal']"
2140,KNN,63.3362995921394,65.1140350877193,72.16911764705883,68.14459957953416,"['trestbps', 'restecg', 'exang', 'slope', 'ca']"
2141,KNN,61.77938450129774,63.583751044277356,71.65441176470588,66.84692672564235,"['trestbps', 'restecg', 'exang', 'slope', 'thal']"
2142,KNN,64.30329996292177,66.00381854987118,72.83088235294117,68.83725839608191,"['trestbps', 'restecg', 'exang', 'ca', 'thal']"
2143,KNN,67.67408231368186,68.44571573862191,77.05882352941177,71.83059418403009,"['trestbps', 'restecg', 'oldpeak', 'slope', 'ca']"
2144,KNN,64.67185761957731,65.84082649077938,74.63235294117648,69.4032631970072,"['trestbps', 'restecg', 'oldpeak', 'slope', 'thal']"
2145,KNN,69.30849091583241,68.89388131648192,79.55882352941177,73.22726710791191,"['trestbps', 'restecg', 'oldpeak', 'ca', 'thal']"
2146,KNN,63.991472005932515,65.72982204675569,74.04411764705883,69.08038808038808,"['trestbps', 'restecg', 'slope', 'ca', 'thal']"
2147,KNN,67.75157582499072,70.23093328240387,70.99264705882354,70.3080994748452,"['trestbps', 'thalach', 'exang', 'oldpeak', 'slope']"
2148,KNN,68.7415647015202,71.05189500042441,72.20588235294117,71.36398326531155,"['trestbps', 'thalach', 'exang', 'oldpeak', 'ca']"
2149,KNN,68.07415647015202,70.45152151769798,71.58088235294117,70.71808164953326,"['trestbps', 'thalach', 'exang', 'oldpeak', 'thal']"
2150,KNN,68.40748980348536,70.71778711484595,71.61764705882354,70.89476062071688,"['trestbps', 'thalach', 'exang', 'slope', 'ca']"
2151,KNN,67.75157582499072,70.23093328240387,70.99264705882354,70.3080994748452,"['trestbps', 'thalach', 'exang', 'slope', 'thal']"
2152,KNN,68.39673711531331,70.54621848739495,72.20588235294117,71.09083905208942,"['trestbps', 'thalach', 'exang', 'ca', 'thal']"
2153,KNN,68.41898405635891,70.84356166709107,71.61764705882354,70.94731659864489,"['trestbps', 'thalach', 'oldpeak', 'slope', 'ca']"
2154,KNN,67.75157582499072,70.23093328240387,70.99264705882354,70.3080994748452,"['trestbps', 'thalach', 'oldpeak', 'slope', 'thal']"
