,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
7547,SVM,79.79310345,83.74597625,71.64835165,75.96146733,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
7548,SVM,80.49425287,80.30031372,77.41758242,78.4047545,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
7549,SVM,84.55172414,86.37662338,80.27472527,82.55862206,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
7550,SVM,83.18390805,83.74475524,79.50549451,81.35197359,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'slope', 'ca', 'thal']"
7551,SVM,81.50574713,82.21000568,78.13186813,79.67922795,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
7552,SVM,82.14942529,87.67643468,73.02197802,78.90202438,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
7553,SVM,81.10344828,82.20425408,76.31868132,78.15319621,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
7554,SVM,83.10344828,84.43833944,77.91208791,80.78530359,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
7555,SVM,83.44827586,84.89249639,78.79120879,80.9550825,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'slope', 'ca', 'thal']"
7556,SVM,83.10344828,84.77709545,77.69230769,80.00634762,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
7557,SVM,81.17241379,81.36614121,78.02197802,79.05531945,"['sex', 'cp', 'trestbps', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7558,SVM,76.34482759,78.13325563,68.40659341,72.61475281,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
7559,SVM,81.45977011,85.90709291,72.25274725,77.85262515,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
7560,SVM,80.8045977,82.30318048,75.21978022,77.95595063,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
7561,SVM,82.14942529,85.24450549,74.3956044,78.67603268,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
7562,SVM,81.8045977,82.93706294,77.41758242,79.67851178,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
7563,SVM,83.83908046,84.31868132,80.32967033,82.07016406,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
