,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
6656,Naive Bayes,81.84278828,83.12545135,84.81617647,83.64819935,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal']"
6657,Naive Bayes,79.12940304,82.4543384,79.88970588,80.57423662,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'slope', 'ca', 'thal']"
6658,Naive Bayes,80.2836485,80.519158,84.375,82.13722239,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope']"
6659,Naive Bayes,80.21764924,81.08006536,83.75,82.22893067,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca']"
6660,Naive Bayes,81.20615499,82.75234655,83.08823529,82.80494016,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'thal']"
6661,Naive Bayes,79.93882091,79.98840238,84.96323529,82.25504235,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'ca']"
6662,Naive Bayes,79.61624027,80.67140891,83.60294118,81.80263686,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'thal']"
6663,Naive Bayes,78.89506859,81.12260667,81.17647059,80.83416472,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'ca', 'thal']"
6664,Naive Bayes,80.2183908,79.29166667,86.72794118,82.70092963,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca']"
6665,Naive Bayes,81.90804598,82.8173006,84.88970588,83.58568984,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'thal']"
6666,Naive Bayes,82.78754171,82.97704433,86.58088235,84.56322783,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal']"
